STRUCTURE,STRUCTURE_ID,ACTION,FREQ,FREQ_LABEL,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,SEX,SEX_LABEL,AGE,AGE_LABEL,URBANISATION,URBANISATION_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3,COMP_BREAKDOWN_3_LABEL,TIME_PERIOD,OBS_VALUE,DATABASE_ID,DATABASE_ID_LABEL,UNIT_MULT,UNIT_MULT_LABEL,UNIT_TYPE,UNIT_TYPE_LABEL,TIME_FORMAT,TIME_FORMAT_LABEL,COMMENT_OBS,OBS_STATUS,OBS_STATUS_LABEL,OBS_CONF,OBS_CONF_LABEL
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,AGO,Angola,WB_PIP_HEADCOUNT_LMIC,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,WB_PIP_C,Welfare type: Consumption,_Z,Not Applicable,_Z,Not Applicable,2000,39.41,WB_PIP,Poverty and Inequality Platform (PIP),0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,AGO,Angola,WB_PIP_HEADCOUNT_LMIC,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,WB_PIP_C,Welfare type: Consumption,_Z,Not Applicable,_Z,Not Applicable,2008,37.52,WB_PIP,Poverty and Inequality Platform (PIP),0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,AGO,Angola,WB_PIP_HEADCOUNT_LMIC,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,WB_PIP_C,Welfare type: Consumption,_Z,Not Applicable,_Z,Not Applicable,2018,52.900000000000006,WB_PIP,Poverty and Inequality Platform (PIP),0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ALB,Albania,WB_PIP_HEADCOUNT_LMIC,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,WB_PIP_C,Welfare type: Consumption,_Z,Not Applicable,_Z,Not Applicable,1996,8.9,WB_PIP,Poverty and Inequality Platform (PIP),0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ALB,Albania,WB_PIP_HEADCOUNT_LMIC,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,WB_PIP_C,Welfare type: Consumption,_Z,Not Applicable,_Z,Not Applicable,2002,11.39,WB_PIP,Poverty and Inequality Platform (PIP),0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ALB,Albania,WB_PIP_HEADCOUNT_LMIC,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,WB_PIP_C,Welfare type: Consumption,_Z,Not Applicable,_Z,Not Applicable,2005,7.290000000000001,WB_PIP,Poverty and Inequality Platform (PIP),0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ALB,Albania,WB_PIP_HEADCOUNT_LMIC,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,WB_PIP_C,Welfare type: Consumption,_Z,Not Applicable,_Z,Not Applicable,2008,3.9,WB_PIP,Poverty and Inequality Platform (PIP),0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ALB,Albania,WB_PIP_HEADCOUNT_LMIC,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,WB_PIP_C,Welfare type: Consumption,_Z,Not Applicable,_Z,Not Applicable,2012,4.81,WB_PIP,Poverty and Inequality Platform (PIP),0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ALB,Albania,WB_PIP_HEADCOUNT_LMIC,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,WB_PIP_C,Welfare type: Consumption,_Z,Not Applicable,_Z,Not Applicable,2014,9.68,WB_PIP,Poverty and Inequality Platform (PIP),0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ALB,Albania,WB_PIP_HEADCOUNT_LMIC,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,WB_PIP_C,Welfare type: Consumption,_Z,Not Applicable,_Z,Not Applicable,2015,3.52,WB_PIP,Poverty and Inequality Platform (PIP),0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ALB,Albania,WB_PIP_HEADCOUNT_LMIC,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,WB_PIP_C,Welfare type: Consumption,_Z,Not Applicable,_Z,Not Applicable,2016,4.67,WB_PIP,Poverty and Inequality Platform (PIP),0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ALB,Albania,WB_PIP_HEADCOUNT_LMIC,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,WB_PIP_I,Welfare type: Income,_Z,Not Applicable,_Z,Not Applicable,2016,16.189999999999998,WB_PIP,Poverty and Inequality Platform (PIP),0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ALB,Albania,WB_PIP_HEADCOUNT_LMIC,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,WB_PIP_C,Welfare type: Consumption,_Z,Not Applicable,_Z,Not Applicable,2017,3.63,WB_PIP,Poverty and Inequality Platform (PIP),0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ALB,Albania,WB_PIP_HEADCOUNT_LMIC,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,WB_PIP_I,Welfare type: Income,_Z,Not Applicable,_Z,Not Applicable,2017,13.96,WB_PIP,Poverty and Inequality Platform (PIP),0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ALB,Albania,WB_PIP_HEADCOUNT_LMIC,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,WB_PIP_C,Welfare type: Consumption,_Z,Not Applicable,_Z,Not Applicable,2018,2.73,WB_PIP,Poverty and Inequality Platform (PIP),0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ALB,Albania,WB_PIP_HEADCOUNT_LMIC,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,WB_PIP_I,Welfare type: Income,_Z,Not Applicable,_Z,Not Applicable,2018,11.32,WB_PIP,Poverty and Inequality Platform (PIP),0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ALB,Albania,WB_PIP_HEADCOUNT_LMIC,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,WB_PIP_C,Welfare type: Consumption,_Z,Not Applicable,_Z,Not Applicable,2019,1.15,WB_PIP,Poverty and Inequality Platform (PIP),0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ALB,Albania,WB_PIP_HEADCOUNT_LMIC,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,WB_PIP_C,Welfare type: Consumption,_Z,Not Applicable,_Z,Not Applicable,2020,1.48,WB_PIP,Poverty and Inequality Platform (PIP),0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARE,United Arab Emirates,WB_PIP_HEADCOUNT_LMIC,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,WB_PIP_I,Welfare type: Income,_Z,Not Applicable,_Z,Not Applicable,2013,0.0,WB_PIP,Poverty and Inequality Platform (PIP),0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARE,United Arab Emirates,WB_PIP_HEADCOUNT_LMIC,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,WB_PIP_I,Welfare type: Income,_Z,Not Applicable,_Z,Not Applicable,2018,0.0,WB_PIP,Poverty and Inequality Platform (PIP),0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARG,Argentina,WB_PIP_HEADCOUNT_LMIC,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",_T,Total,_T,All age ranges or no breakdown by age,URB,Urban area,PT,Percentage,WB_PIP_I,Welfare type: Income,_Z,Not Applicable,_Z,Not Applicable,1980,0.0,WB_PIP,Poverty and Inequality Platform (PIP),0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARG,Argentina,WB_PIP_HEADCOUNT_LMIC,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",_T,Total,_T,All age ranges or no breakdown by age,URB,Urban area,PT,Percentage,WB_PIP_I,Welfare type: Income,_Z,Not Applicable,_Z,Not Applicable,1986,1.83,WB_PIP,Poverty and Inequality Platform (PIP),0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARG,Argentina,WB_PIP_HEADCOUNT_LMIC,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",_T,Total,_T,All age ranges or no breakdown by age,URB,Urban area,PT,Percentage,WB_PIP_I,Welfare type: Income,_Z,Not Applicable,_Z,Not Applicable,1987,2.09,WB_PIP,Poverty and Inequality Platform (PIP),0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARG,Argentina,WB_PIP_HEADCOUNT_LMIC,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",_T,Total,_T,All age ranges or no breakdown by age,URB,Urban area,PT,Percentage,WB_PIP_I,Welfare type: Income,_Z,Not Applicable,_Z,Not Applicable,1991,2.97,WB_PIP,Poverty and Inequality Platform (PIP),0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARG,Argentina,WB_PIP_HEADCOUNT_LMIC,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",_T,Total,_T,All age ranges or no breakdown by age,URB,Urban area,PT,Percentage,WB_PIP_I,Welfare type: Income,_Z,Not Applicable,_Z,Not Applicable,1992,4.09,WB_PIP,Poverty and Inequality Platform (PIP),0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARG,Argentina,WB_PIP_HEADCOUNT_LMIC,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",_T,Total,_T,All age ranges or no breakdown by age,URB,Urban area,PT,Percentage,WB_PIP_I,Welfare type: Income,_Z,Not Applicable,_Z,Not Applicable,1993,4.88,WB_PIP,Poverty and Inequality Platform (PIP),0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARG,Argentina,WB_PIP_HEADCOUNT_LMIC,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",_T,Total,_T,All age ranges or no breakdown by age,URB,Urban area,PT,Percentage,WB_PIP_I,Welfare type: Income,_Z,Not Applicable,_Z,Not Applicable,1994,4.42,WB_PIP,Poverty and Inequality Platform (PIP),0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARG,Argentina,WB_PIP_HEADCOUNT_LMIC,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",_T,Total,_T,All age ranges or no breakdown by age,URB,Urban area,PT,Percentage,WB_PIP_I,Welfare type: Income,_Z,Not Applicable,_Z,Not Applicable,1995,7.399999999999999,WB_PIP,Poverty and Inequality Platform (PIP),0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARG,Argentina,WB_PIP_HEADCOUNT_LMIC,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",_T,Total,_T,All age ranges or no breakdown by age,URB,Urban area,PT,Percentage,WB_PIP_I,Welfare type: Income,_Z,Not Applicable,_Z,Not Applicable,1996,8.35,WB_PIP,Poverty and Inequality Platform (PIP),0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARG,Argentina,WB_PIP_HEADCOUNT_LMIC,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",_T,Total,_T,All age ranges or no breakdown by age,URB,Urban area,PT,Percentage,WB_PIP_I,Welfare type: Income,_Z,Not Applicable,_Z,Not Applicable,1997,7.81,WB_PIP,Poverty and Inequality Platform (PIP),0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARG,Argentina,WB_PIP_HEADCOUNT_LMIC,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",_T,Total,_T,All age ranges or no breakdown by age,URB,Urban area,PT,Percentage,WB_PIP_I,Welfare type: Income,_Z,Not Applicable,_Z,Not Applicable,1998,8.28,WB_PIP,Poverty and Inequality Platform (PIP),0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARG,Argentina,WB_PIP_HEADCOUNT_LMIC,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",_T,Total,_T,All age ranges or no breakdown by age,URB,Urban area,PT,Percentage,WB_PIP_I,Welfare type: Income,_Z,Not Applicable,_Z,Not Applicable,1999,8.92,WB_PIP,Poverty and Inequality Platform (PIP),0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARG,Argentina,WB_PIP_HEADCOUNT_LMIC,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",_T,Total,_T,All age ranges or no breakdown by age,URB,Urban area,PT,Percentage,WB_PIP_I,Welfare type: Income,_Z,Not Applicable,_Z,Not Applicable,2000,10.7,WB_PIP,Poverty and Inequality Platform (PIP),0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARG,Argentina,WB_PIP_HEADCOUNT_LMIC,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",_T,Total,_T,All age ranges or no breakdown by age,URB,Urban area,PT,Percentage,WB_PIP_I,Welfare type: Income,_Z,Not Applicable,_Z,Not Applicable,2001,15.4,WB_PIP,Poverty and Inequality Platform (PIP),0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARG,Argentina,WB_PIP_HEADCOUNT_LMIC,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",_T,Total,_T,All age ranges or no breakdown by age,URB,Urban area,PT,Percentage,WB_PIP_I,Welfare type: Income,_Z,Not Applicable,_Z,Not Applicable,2002,23.97,WB_PIP,Poverty and Inequality Platform (PIP),0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARG,Argentina,WB_PIP_HEADCOUNT_LMIC,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",_T,Total,_T,All age ranges or no breakdown by age,URB,Urban area,PT,Percentage,WB_PIP_I,Welfare type: Income,_Z,Not Applicable,_Z,Not Applicable,2003,12.72,WB_PIP,Poverty and Inequality Platform (PIP),0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARG,Argentina,WB_PIP_HEADCOUNT_LMIC,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",_T,Total,_T,All age ranges or no breakdown by age,URB,Urban area,PT,Percentage,WB_PIP_I,Welfare type: Income,_Z,Not Applicable,_Z,Not Applicable,2004,9.76,WB_PIP,Poverty and Inequality Platform (PIP),0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARG,Argentina,WB_PIP_HEADCOUNT_LMIC,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",_T,Total,_T,All age ranges or no breakdown by age,URB,Urban area,PT,Percentage,WB_PIP_I,Welfare type: Income,_Z,Not Applicable,_Z,Not Applicable,2005,8.01,WB_PIP,Poverty and Inequality Platform (PIP),0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARG,Argentina,WB_PIP_HEADCOUNT_LMIC,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",_T,Total,_T,All age ranges or no breakdown by age,URB,Urban area,PT,Percentage,WB_PIP_I,Welfare type: Income,_Z,Not Applicable,_Z,Not Applicable,2006,6.03,WB_PIP,Poverty and Inequality Platform (PIP),0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARG,Argentina,WB_PIP_HEADCOUNT_LMIC,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",_T,Total,_T,All age ranges or no breakdown by age,URB,Urban area,PT,Percentage,WB_PIP_I,Welfare type: Income,_Z,Not Applicable,_Z,Not Applicable,2007,4.99,WB_PIP,Poverty and Inequality Platform (PIP),0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARG,Argentina,WB_PIP_HEADCOUNT_LMIC,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",_T,Total,_T,All age ranges or no breakdown by age,URB,Urban area,PT,Percentage,WB_PIP_I,Welfare type: Income,_Z,Not Applicable,_Z,Not Applicable,2008,4.8,WB_PIP,Poverty and Inequality Platform (PIP),0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARG,Argentina,WB_PIP_HEADCOUNT_LMIC,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",_T,Total,_T,All age ranges or no breakdown by age,URB,Urban area,PT,Percentage,WB_PIP_I,Welfare type: Income,_Z,Not Applicable,_Z,Not Applicable,2009,4.06,WB_PIP,Poverty and Inequality Platform (PIP),0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARG,Argentina,WB_PIP_HEADCOUNT_LMIC,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",_T,Total,_T,All age ranges or no breakdown by age,URB,Urban area,PT,Percentage,WB_PIP_I,Welfare type: Income,_Z,Not Applicable,_Z,Not Applicable,2010,3.15,WB_PIP,Poverty and Inequality Platform (PIP),0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARG,Argentina,WB_PIP_HEADCOUNT_LMIC,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",_T,Total,_T,All age ranges or no breakdown by age,URB,Urban area,PT,Percentage,WB_PIP_I,Welfare type: Income,_Z,Not Applicable,_Z,Not Applicable,2011,2.11,WB_PIP,Poverty and Inequality Platform (PIP),0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARG,Argentina,WB_PIP_HEADCOUNT_LMIC,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",_T,Total,_T,All age ranges or no breakdown by age,URB,Urban area,PT,Percentage,WB_PIP_I,Welfare type: Income,_Z,Not Applicable,_Z,Not Applicable,2012,2.33,WB_PIP,Poverty and Inequality Platform (PIP),0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARG,Argentina,WB_PIP_HEADCOUNT_LMIC,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",_T,Total,_T,All age ranges or no breakdown by age,URB,Urban area,PT,Percentage,WB_PIP_I,Welfare type: Income,_Z,Not Applicable,_Z,Not Applicable,2013,2.07,WB_PIP,Poverty and Inequality Platform (PIP),0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARG,Argentina,WB_PIP_HEADCOUNT_LMIC,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",_T,Total,_T,All age ranges or no breakdown by age,URB,Urban area,PT,Percentage,WB_PIP_I,Welfare type: Income,_Z,Not Applicable,_Z,Not Applicable,2014,2.13,WB_PIP,Poverty and Inequality Platform (PIP),0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARG,Argentina,WB_PIP_HEADCOUNT_LMIC,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",_T,Total,_T,All age ranges or no breakdown by age,URB,Urban area,PT,Percentage,WB_PIP_I,Welfare type: Income,_Z,Not Applicable,_Z,Not Applicable,2016,2.31,WB_PIP,Poverty and Inequality Platform (PIP),0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARG,Argentina,WB_PIP_HEADCOUNT_LMIC,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",_T,Total,_T,All age ranges or no breakdown by age,URB,Urban area,PT,Percentage,WB_PIP_I,Welfare type: Income,_Z,Not Applicable,_Z,Not Applicable,2017,2.36,WB_PIP,Poverty and Inequality Platform (PIP),0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARG,Argentina,WB_PIP_HEADCOUNT_LMIC,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",_T,Total,_T,All age ranges or no breakdown by age,URB,Urban area,PT,Percentage,WB_PIP_I,Welfare type: Income,_Z,Not Applicable,_Z,Not Applicable,2018,2.87,WB_PIP,Poverty and Inequality Platform (PIP),0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARG,Argentina,WB_PIP_HEADCOUNT_LMIC,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",_T,Total,_T,All age ranges or no breakdown by age,URB,Urban area,PT,Percentage,WB_PIP_I,Welfare type: Income,_Z,Not Applicable,_Z,Not Applicable,2019,3.38,WB_PIP,Poverty and Inequality Platform (PIP),0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARG,Argentina,WB_PIP_HEADCOUNT_LMIC,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",_T,Total,_T,All age ranges or no breakdown by age,URB,Urban area,PT,Percentage,WB_PIP_I,Welfare type: Income,_Z,Not Applicable,_Z,Not Applicable,2020,3.99,WB_PIP,Poverty and Inequality Platform (PIP),0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARG,Argentina,WB_PIP_HEADCOUNT_LMIC,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",_T,Total,_T,All age ranges or no breakdown by age,URB,Urban area,PT,Percentage,WB_PIP_I,Welfare type: Income,_Z,Not Applicable,_Z,Not Applicable,2021,2.8000000000000003,WB_PIP,Poverty and Inequality Platform (PIP),0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARG,Argentina,WB_PIP_HEADCOUNT_LMIC,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",_T,Total,_T,All age ranges or no breakdown by age,URB,Urban area,PT,Percentage,WB_PIP_I,Welfare type: Income,_Z,Not Applicable,_Z,Not Applicable,2022,2.54,WB_PIP,Poverty and Inequality Platform (PIP),0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARM,Armenia,WB_PIP_HEADCOUNT_LMIC,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,WB_PIP_I,Welfare type: Income,_Z,Not Applicable,_Z,Not Applicable,1996,37.0,WB_PIP,Poverty and Inequality Platform (PIP),0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARM,Armenia,WB_PIP_HEADCOUNT_LMIC,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,WB_PIP_C,Welfare type: Consumption,_Z,Not Applicable,_Z,Not Applicable,1999,44.77,WB_PIP,Poverty and Inequality Platform (PIP),0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
